0,1,2,3,4,5,6
66.625,123.4,20.525,66.3,1.8275,0.5575,24.6025
87.7,162.375,21.396666666666665,69.11333333333333,1.6175,0.5475000000000001,26.19
128.125,237.275,22.27,71.9225,1.725,0.6325,28.6725
201.25,372.7,26.255000000000003,84.795,2.2925,0.8275,27.8175
257.0,475.925,29.1,93.98666666666666,2.835,0.99,26.7275
236.025,437.0750000000001,32.057500000000005,103.555,2.885,1.1875,27.91
241.3333333333333,446.9666666666667,32.06666666666667,103.57,3.123333333333333,1.3633333333333333,24.97666666666667
230.925,427.6,28.930000000000003,93.44666666666669,2.5375,1.51,9.3825
209.1,387.225,26.915,86.92750000000001,3.03,1.5975,9.055
171.575,317.825,26.08,84.225,2.8925,1.5975,8.7
146.67499999999998,271.65,25.163333333333338,81.27333333333333,2.995,1.565,8.0075
140.275,259.7,24.345,78.6375,2.0675,1.515,8.535
145.35,269.1,24.52,79.2,2.4325,1.4725,8.5825
146.15,270.6,24.866666666666664,80.32333333333332,2.2725,1.3875,8.0725
172.55,319.475,24.9925,80.72749999999999,2.2625,1.3975,8.0725
223.4,413.675,28.06,90.6425,1.4225,1.4449999999999998,38.9125
239.85,444.125,34.95,112.89,2.065,1.4625,35.735
90.9,168.4,42.8525,138.4125,2.19,1.3525,36.7025
158.8,294.95,41.27,133.3025,1.7875,1.2775,35.4675
179.2,331.85,33.28,107.49,1.545,1.16,54.260000000000005
72.95,135.075,29.7225,96.0025,1.6875,1.025,54.105
56.46666666666667,104.6,27.346666666666664,88.33666666666666,1.8766666666666667,0.8666666666666667,58.13333333333333
64.675,119.85,24.87333333333333,80.33666666666666,1.625,0.7324999999999999,59.0125
58.55,108.375,23.455,75.765,1.8625,0.6174999999999999,61.0075
63.25,117.15,23.505,75.9275,2.145,0.44,26.83
74.925,138.675,24.38,78.75333333333333,2.09,0.44,27.325
118.925,219.975,26.0075,84.005,1.955,0.4975,26.27
152.925,283.125,28.5025,92.0675,2.0525,0.665,28.415
152.65,282.75,30.043333333333333,97.04333333333334,2.115,0.8049999999999999,26.2025
187.625,347.2,29.0125,93.7075,2.1775,0.99,27.2975
246.26666666666665,456.1,28.35,91.56666666666666,2.4133333333333336,1.2166666666666666,32.626666666666665
244.25,452.325,27.496666666666663,88.81333333333333,2.025,1.245,8.8125
237.5,439.8,26.6075,85.9375,2.44,1.3525,7.4825
226.875,420.125,25.555,82.53999999999999,2.4625,1.3924999999999998,9.1725
195.1,361.05,24.786666666666665,80.05666666666667,2.585,1.3775,8.7075
161.825,299.57500000000005,23.23,75.035,2.835,1.4275,10.52
151.625,280.825,22.2725,71.9425,3.5175,1.43,7.665
142.3,263.575,21.883333333333336,70.68333333333334,3.6575,1.48,8.2425
189.125,350.2,28.755000000000003,92.88,4.15,1.8325,9.095
242.575,449.5,34.2275,110.55,2.4025,1.71,39.4075
207.725,384.375,40.03333333333333,129.30666666666667,2.3825000000000003,1.5025,33.879999999999995
184.6,341.8,35.593333333333334,114.95333333333332,2.2066666666666666,1.4233333333333331,39.02333333333333
148.85,275.6,34.7175,112.135,1.9575,1.27,36.77
120.95,224.025,40.26,130.03666666666666,2.0825,1.09,55.595
90.6,167.70000000000002,40.0875,129.48000000000002,2.1325,0.935,61.1325
101.05,187.125,35.565,114.875,2.57,0.7424999999999999,55.755
125.85,233.075,29.006666666666664,93.68666666666668,2.02,0.5775,55.9975
96.7,179.1,28.1025,90.7775,3.0825,0.54,57.370000000000005
105.725,195.725,28.895,93.33,3.255,0.5025,29.7325
96.4,178.55,30.57333333333333,98.74666666666668,3.1575,0.49,27.860000000000003
104.45,193.525,30.495,98.49,3.2225,0.4975,29.915
106.225,196.75,29.3575,94.69666666666669,1.965,0.5075000000000001,28.5175
115.35,213.65,28.656666666666663,92.56333333333332,1.795,0.55,25.3725
138.025,255.6,28.095,90.7425,1.6375,0.565,24.5275
137.13333333333333,253.9333333333333,27.78,89.72666666666667,1.8266666666666669,0.5666666666666667,22.37333333333333
102.2,189.275,27.24333333333333,87.99666666666667,0.8975,0.4725,8.11
78.675,145.85,26.76,86.425,0.925,0.47,8.3975
84.025,155.575,27.595,89.13,1.0575,0.49,8.2975
103.025,190.95,26.62,85.98333333333333,0.9075,0.42,8.7775
59.575,110.0,25.3225,81.7925,1.8875,0.415,7.9075
59.6,110.4,25.6475,82.84,2.145,0.4275,9.3175
70.425,130.4,26.64333333333333,86.06333333333333,2.19,0.5075000000000001,8.285
76.175,141.05,24.695,79.765,2.235,0.4825,9.195
77.975,144.42499999999998,25.0125,80.7925,1.12,0.4525,37.6575
69.4,128.575,35.21666666666667,113.74,1.155,0.4775,38.4825
81.27499999999999,150.525,30.4025,98.1925,0.9875,0.5075000000000001,34.105000000000004
88.02499999999999,162.95,31.16,100.65,1.0625,0.57,37.3
96.75,179.125,33.38666666666666,107.83666666666666,1.595,0.5425,60.65
96.425,178.525,35.1625,113.575,1.815,0.545,57.135
92.325,170.975,36.1425,116.75,1.9125,0.52,57.08
97.25,180.075,40.443333333333335,130.64,2.0275,0.5575,55.435
116.725,216.15,36.21,116.9625,1.74,0.6025,57.265
106.65,197.425,33.3625,107.7575,1.965,0.6074999999999999,27.7675
106.025,196.275,35.53,114.76,1.8625,0.635,27.54
129.82500000000002,240.425,42.6875,137.87,1.9975,0.7975,24.105
236.0,437.05,46.76,150.6966666666667,2.2525,1.175,28.74
321.425,595.2,44.44,143.53666666666666,3.21,1.74,29.2625
423.0,783.3,41.875,135.2525,4.1425,2.4850000000000003,26.38
384.0333333333333,711.1,38.51333333333333,124.39333333333332,4.396666666666667,2.8866666666666667,26.38
302.125,559.55,35.983333333333334,116.22333333333334,3.425,2.91,8.435
256.025,474.0,34.465,111.3175,3.9325,2.8425,8.6525
205.45,380.4,34.8725,112.6425,3.5975,2.3525,8.995000000000001
144.25,266.725,31.776666666666667,102.65333333333336,3.345,2.0,8.36
116.825,216.325,30.6225,98.915,2.3975,1.835,8.56
94.06666666666666,174.16666666666666,29.76,96.12666666666668,2.35,1.606666666666667,8.566666666666666
85.92500000000001,159.125,28.896666666666665,93.34,2.1825,1.3675,9.3625
111.3,206.125,28.7575,92.8825,2.275,1.32,9.655
185.45,343.425,32.71,105.6575,2.2725,1.3250000000000002,38.1075
171.7,318.125,60.06,193.9933333333333,2.1475,1.2175,36.98
80.7,149.425,24.0425,77.665,1.0775,0.26,58.2075
65.725,121.75,26.63,86.00666666666666,1.5975,0.3375,60.61
62.45,115.6,30.3325,97.9725,0.72,0.31,59.5325
60.875,112.725,28.99,93.64,0.5375,0.3125,25.0775
64.875,120.2,32.75333333333334,105.78333333333336,0.5,0.37,24.9325
78.025,144.5,34.6925,112.06,0.865,0.4875,27.935
96.925,179.52499999999998,36.6025,118.2225,0.8466666666666667,0.6775,27.6625
120.875,223.775,35.29333333333333,114.0,0.8225,0.8674999999999999,28.82
144.60000000000002,267.75,33.4975,108.2025,0.925,1.005,26.7375
144.0,266.7,32.406666666666666,104.68,1.0166666666666666,1.1466666666666667,23.3
178.0,329.675,31.856666666666666,102.89333333333332,1.5975,1.3275,7.6525
178.375,330.425,31.8675,102.9325,1.965,1.3675,8.5175
166.3,308.0,31.4075,101.445,2.055,1.31,7.995
150.02499999999998,277.8,30.51333333333333,98.56333333333332,2.06,1.295,8.605
133.35,246.95,29.675,95.845,1.515,1.245,9.0775
112.15,207.75,29.4825,95.2325,1.845,1.18,7.385
97.625,180.9,29.856666666666666,96.43,1.5875,1.095,8.445
91.525,169.525,30.0575,97.0925,1.7075,1.01,8.455
87.8,162.525,30.5275,98.6,0.9625,0.965,35.51
83.86666666666666,155.3,31.05,100.295,1.2675,0.9233333333333332,36.90333333333333
83.67500000000001,154.97500000000002,34.855000000000004,112.58,1.05,0.855,37.1725
82.025,151.975,36.21,116.96,1.2225,0.81,39.135
80.375,148.9,33.093333333333334,106.89333333333332,0.18,0.7375,57.2775
71.75,132.85,31.0725,100.37,0.1025,0.67,57.9025
72.45,134.14999999999998,28.995,93.645,0.0625,0.6074999999999999,59.1925
63.52499999999999,117.6,25.58,82.61333333333333,0.42,0.4624999999999999,59.8475
58.025,107.45,29.265,94.5275,3.0575,0.3825,56.135
55.125,102.025,33.565,108.415,4.2075,0.3625,26.69
55.025,101.825,35.03666666666667,113.16,4.19,0.3775,26.825
61.35,113.6,35.5,114.6725,4.3325,0.47,27.37
68.475,126.825,34.0225,109.8925,2.435,0.5275000000000001,26.4875
75.85,140.45,32.413333333333334,104.7,2.38,0.555,24.965
72.35,134.0,32.575,105.22,2.4275,0.5825,27.98
70.4,130.36666666666667,32.65,105.46,2.35,0.5866666666666666,24.203333333333333
64.60000000000001,119.65,31.91333333333333,103.07666666666668,3.02,0.51,8.6825
61.85,114.625,30.4825,98.455,3.34,0.5,6.8725000000000005
59.325,109.875,29.295,94.62,3.15,0.48,7.465
54.175,100.375,29.05,93.82333333333334,3.0125,0.49,9.2775
51.6,95.65,29.645,95.7625,2.775,0.51,8.3375
52.9,98.025,29.86,96.45,2.9725,0.5625,8.6325
59.75,110.7,29.536666666666665,95.39333333333332,2.9450000000000003,0.5874999999999999,8.0875
58.875,109.075,28.165,90.9725,2.81,0.57,9.9275
62.95,116.6,28.49,92.0225,2.3325,0.61,39.5775
65.05,120.525,31.046666666666667,100.28666666666668,2.7325,0.6325000000000001,38.945
71.4,132.175,34.44,111.2325,2.75,0.61,39.6025
102.75,190.275,31.4325,101.5175,2.845,0.58,38.46
118.75,219.925,30.44333333333333,98.32666666666668,2.975,0.5,57.035
91.825,170.1,31.1875,100.735,3.0325,0.5,53.8725
87.95,162.79999999999998,31.73,102.495,3.1075,0.515,54.0225
79.35000000000001,146.925,31.156666666666663,100.63666666666668,3.0625,0.4875,55.2225
69.525,128.675,31.31,101.13,2.9075,0.4725,58.4425
66.625,123.35,31.065,100.345,2.7225,0.4875,27.065
67.05,124.1,29.25333333333333,94.49,2.7325,0.52,25.33
78.15,144.825,30.2175,97.595,2.965,0.585,29.19
84.15,155.775,32.31,104.36,1.9775,0.685,26.4275
85.0,157.35,32.89,106.23,1.885,0.7525,27.6925
87.35,161.75,32.182500000000005,103.9475,1.9575,0.81,27.2125
90.8,168.2,31.33,101.19333333333331,1.91,0.8233333333333333,30.786666666666665
88.6,164.025,30.043333333333333,97.03666666666668,2.1625,0.785,8.6425
76.89999999999999,142.33333333333334,29.566666666666663,95.5,2.293333333333333,0.5700000000000001,9.773333333333332
72.45,134.175,30.7275,99.2575,2.3775,0.7025,7.295
75.15,139.2,29.60333333333333,95.61333333333334,2.345,0.6475,7.975
71.25,131.925,28.225,91.1625,2.255,0.61,9.265
61.275,113.475,28.29,91.375,2.2225,0.6074999999999999,8.2925
63.325,117.225,28.25,91.24666666666668,2.515,0.635,9.3025
68.14999999999999,126.175,28.665,92.5875,2.325,0.735,8.06
76.1,140.85,29.92,96.64,2.545,0.835,35.0125
81.55,151.025,32.36666666666667,104.54333333333334,2.685,0.8175,37.6775
79.875,147.975,31.9625,103.24,2.3475,0.77,38.34
72.55000000000001,134.29999999999998,30.97,100.0275,2.1325,0.705,36.85
66.2,122.6,29.876666666666665,96.51,1.9025,0.57,53.5275
62.45,115.625,28.7475,92.86,2.0875,0.4925,59.795
57.375,106.3,27.0975,87.515,1.87,0.44,58.5575
53.075,98.325,26.040000000000003,84.10000000000001,1.7225,0.4024999999999999,54.015
47.75,88.425,25.675,82.935,2.53,0.365,64.215
42.125,77.95,25.905,83.6775,2.79,0.3625,26.335
39.625,73.325,27.17,87.75999999999999,2.88,0.38,27.505
44.225,81.875,28.76,92.9025,2.9275,0.42,26.555
63.775,118.1,30.9,99.815,2.5225,0.5,28.345
69.1,127.9,29.85,96.42333333333332,2.665,0.56,26.9525
74.6,138.05,29.3075,94.66,2.75,0.6025,26.2
82.8,153.2,29.526666666666667,95.36333333333334,2.84,0.6366666666666667,26.72
88.65,164.20000000000002,30.616666666666664,98.89,2.7375,0.6325000000000001,8.055
80.17500000000001,148.475,30.7575,99.345,2.465,0.6375,7.369999999999999
78.575,145.5,30.345,98.0175,2.4775,0.625,7.78
76.725,142.1,29.85,96.41666666666669,2.605,0.6225,8.435
79.9,147.92499999999998,29.3025,94.6475,2.295,0.63,8.5
80.76666666666667,149.53333333333333,29.936666666666667,96.69333333333331,2.303333333333333,0.4875,8.663333333333332
80.3,148.775,30.15,97.38666666666666,2.615,0.6325000000000001,8.375
81.17500000000001,150.375,33.7425,108.99,2.7925,0.6375,9.205
81.875,151.57500000000002,35.7525,115.4825,3.22,0.67,38.8125
81.725,151.35,32.026666666666664,103.44,4.315,0.685,38.8525
81.575,151.14999999999998,31.0475,100.2925,3.8125,0.635,40.05
78.19999999999999,144.85,32.34,104.46,3.64,0.6525000000000001,36.5675
73.65,136.425,34.81,112.43666666666668,2.765,0.555,54.845
63.89999999999999,118.25,33.935,109.6025,2.7825,0.4925,60.2525
50.95,94.375,31.53,101.84,2.5975,0.4,58.26
48.675,90.225,26.42,85.33333333333333,2.3375,0.3625,53.325
44.65,82.75,26.285,84.905,2.0325,0.335,60.1075
44.7,82.825,26.775,86.49000000000001,2.5975,0.3175,26.4875
48.05,89.0,26.34,85.07666666666667,2.0575,0.33,30.7225
51.3,95.025,27.3425,88.315,1.8475,0.3575,27.3825
68.575,126.975,29.5175,95.3425,2.1925,0.5,29.72
100.725,186.525,32.67,105.52666666666669,2.685,0.725,25.84
129.225,239.275,34.8275,112.4975,3.005,0.9825,25.6075
140.7,260.5,35.31666666666667,114.06666666666666,2.983333333333333,1.17,26.86
142.4,263.725,33.74333333333333,108.99333333333334,3.025,1.365,8.4125
133.22500000000002,246.8,32.489999999999995,104.9525,3.11,1.38,8.780000000000001
130.125,241.0,30.8225,99.555,3.2625,1.3325,8.317499999999999
128.825,238.525,30.80333333333333,99.49,3.0575,1.265,9.795
122.175,226.275,30.7375,99.2875,2.755,1.0925,8.405
115.6,214.05,30.6475,98.995,2.8825,1.045,7.6075
112.925,209.125,30.616666666666664,98.88333333333333,2.9125,1.0025,7.9725
129.2,239.35,31.7125,102.4275,3.05,1.115,8.3375
160.1,296.525,34.2325,110.5725,2.575,1.2475,37.335
165.45000000000002,306.45,46.4,149.88,3.01,1.1925,37.9525
136.3,252.475,50.535,163.23250000000002,2.7875,0.9725,34.675
99.65,184.55,37.5225,121.1875,2.6975,0.8325,35.92
73.52499999999999,136.20000000000002,31.26666666666667,100.98333333333332,2.725,0.6675,58.4575
49.325,91.4,29.5725,95.5225,2.905,0.6025,58.525
38.475,71.30000000000001,28.8575,93.21,3.0575,0.5075000000000001,54.94
35.575,65.825,27.746666666666663,89.62,2.6575,0.455,55.645
41.150000000000006,76.175,27.015,87.25999999999999,2.7525,0.4075,54.53
31.775,58.875,26.31,84.97999999999999,2.705,0.36,27.02
35.025,64.85,27.09,87.5,2.46,0.3575,25.21
52.625,97.4,29.075,93.91,2.68,0.405,26.2025
80.14999999999999,148.4,33.5025,108.215,1.8875,0.65,28.7675
156.8,290.325,38.0,122.74666666666668,2.175,1.1025,27.9425
318.8,590.375,38.355,123.88,2.61,1.7325,25.8675
386.3,715.4,35.85,115.79666666666668,2.7566666666666664,2.286666666666666,26.73
341.975,633.375,33.57666666666666,108.45333333333332,3.5525,2.3775,9.245
221.725,410.7,32.85,106.105,3.6725,2.3775,8.0
174.4,323.025,31.51,101.7775,3.875,2.315,7.795
158.45,293.475,30.866666666666664,99.71,3.73,2.1475,7.6775
138.525,256.575,31.86,102.915,2.41,1.9275,7.9825
121.3,224.575,31.9825,103.315,2.4875,1.74,8.2075
118.725,219.825,30.683333333333334,99.10666666666668,2.44,1.61,9.63
147.875,273.775,31.2475,100.93,2.8125,1.59,7.87
156.175,289.225,33.78,109.11,3.34,1.6075,38.235
141.7,262.45,36.77,118.75666666666666,3.515,1.5075,39.7025
89.675,166.05,35.1475,113.52,3.3375000000000004,1.3575,36.6175
69.575,128.8,35.0975,113.3675,3.19,1.1875,36.12
64.125,118.725,36.943333333333335,119.33,2.3775,1.005,56.335
60.6,112.275,33.355,107.735,2.2525,0.875,56.6875
50.275,93.05,30.335,97.9925,2.14,0.7675000000000001,56.3275
40.975,75.8,28.276666666666667,91.32666666666668,2.0025,0.6725,57.3875
31.450000000000003,58.325,27.4875,88.795,2.545,0.59,57.2375
30.65,56.8,27.72,89.53,2.96,0.565,27.6725
42.475,78.7,29.49,95.24666666666668,3.02,0.5275000000000001,28.5875
48.25,89.275,30.59,98.7975,3.0925,0.5325,27.73
73.925,136.875,31.4825,101.6825,3.0275,0.5525,24.35
86.725,160.675,30.540000000000003,98.64333333333332,3.165,0.61,26.8525
104.8,194.15,30.1675,97.44,3.14,0.6725,28.185
117.40000000000002,217.4,30.366666666666664,98.07666666666668,3.186666666666667,0.69,25.87
89.1,165.05,29.75333333333333,96.09333333333332,2.3275,0.6425000000000001,9.552499999999998
70.225,130.10000000000002,28.6025,92.3875,2.44,0.5974999999999999,8.3275
53.075,98.25,27.41,88.53999999999999,2.18,0.5225,7.2325
31.65,58.525,26.05333333333333,84.14999999999999,2.355,0.4525,8.5475
17.425,32.225,26.005,84.0,2.1225,0.4575,9.28
18.575,34.4,25.97,83.875,2.27,0.435,8.8725
20.775,38.4,26.376666666666665,85.19333333333333,2.27,0.425,8.3025
29.475,54.525000000000006,27.58,89.0875,2.1825,0.4475,8.9675
44.775,82.9,28.31,91.4475,2.5925,0.4525,38.62
59.975,111.0,30.03,96.99,2.7275,0.49,33.5825
67.5,124.975,30.7325,99.27,2.665,0.5075000000000001,39.17
70.4,130.45,31.9675,103.255,2.9775,0.5275000000000001,41.0075
71.375,132.25,30.586666666666662,98.8,2.1525,0.465,59.0325
56.45,104.55,28.54,92.185,1.8975,0.455,56.8125
49.1,90.9,27.5275,88.92,1.865,0.4325,61.2625
53.775,99.65,28.296666666666667,91.39,1.785,0.4225,56.9825
65.14999999999999,120.6,29.4275,95.0525,2.1125,0.42,58.98
64.95,120.25,29.65,95.7675,2.0775,0.415,28.4825
64.6,119.625,30.133333333333336,97.33,2.31,0.44,29.465000000000003
72.3,133.975,30.82,99.555,2.37,0.505,28.200000000000003
120.5,223.225,32.7475,105.7725,2.3075,0.635,27.0575
218.375,404.375,35.906666666666666,115.96999999999998,2.7875,0.9175,25.83
242.875,449.7,36.4125,117.615,3.0175,1.2375,25.85
283.3,524.7,35.43666666666667,114.45666666666666,3.27,1.4533333333333331,28.136666666666667
160.825,298.1,32.919999999999995,106.33666666666666,3.155,1.4725,8.5975
116.3,215.3,31.9075,103.0725,2.9175,1.3925,8.0175
101.9,188.675,30.8725,99.7225,3.125,1.295,8.42
99.9,185.075,31.02,100.19666666666669,3.1475,1.19,8.504999999999999
95.925,177.725,30.1675,97.4375,3.49,1.0875,9.145
103.35,191.375,30.2325,97.64,3.66,1.06,8.3425
130.76666666666665,242.5,31.06,100.32,3.63,1.0525,8.59
127.3,235.675,31.7075,102.42,3.885,1.0225,6.702500000000001
122.175,226.3,35.1725,113.6075,2.89,0.9925,34.7175
123.325,228.425,38.64333333333334,124.81666666666666,2.91,0.9925,36.0525
120.2,222.625,39.45,127.4275,3.09,0.915,38.5625
88.1,163.225,35.504999999999995,114.6925,2.72,0.8025,38.9
77.8,144.1,32.36333333333334,104.53000000000002,2.475,0.69,53.6675
73.375,135.82500000000002,30.4575,98.3775,2.5375,0.62,60.565
56.2,104.0,29.165,94.2025,2.6325,0.56,56.455
58.525,108.325,28.046666666666667,90.59,2.495,0.5175000000000001,61.3575
57.6,106.75,27.6525,89.31,2.67,0.4625,58.1925
52.375,97.025,27.36,88.375,2.6,0.44,27.4375
59.975,111.1,28.023333333333337,90.52666666666666,2.4925,0.4375,26.1275
67.95,125.775,30.05,97.0575,2.565,0.49,25.5725
86.35000000000001,159.89999999999998,33.1725,107.14,2.2575,0.6225,28.47
93.275,172.75,34.79666666666667,112.39,2.1725,0.725,26.7675
112.025,207.425,35.1425,113.5125,2.3975,0.945,28.3025
145.1,268.7,34.71,112.10666666666668,2.566666666666667,1.18,28.90333333333333
166.95,309.15,33.906666666666666,109.52333333333333,3.525,1.335,8.7125
169.39999999999998,313.7,33.7325,108.9525,3.96,1.4625,8.5
159.7,295.725,34.4375,111.2325,3.825,1.4475,8.105
152.16666666666666,281.8333333333333,33.535,108.31,3.88,1.3733333333333333,7.336666666666666
142.625,264.1,32.5,104.9825,2.6475,1.255,8.9075
135.60000000000002,251.125,31.7825,102.6625,2.75,1.1875,9.935
132.725,245.775,31.790000000000003,102.69,2.7775,1.1525,7.7775
135.225,250.4,33.4075,107.9,3.0125,1.2375,9.3225
161.54999999999998,299.225,34.785,112.3525,2.94,1.25,37.245
153.275,283.825,36.89,119.15333333333332,2.985,1.1875,39.47
135.05,250.05,37.1975,120.1425,2.995,1.0775,40.4675
105.675,195.725,38.125,123.1575,2.9625,0.9475,38.745
87.825,162.625,39.21666666666667,126.67,3.405,0.8049999999999999,59.93000000000001
70.45,130.425,36.0225,116.36,3.3875,0.69,52.54
52.0,96.325,30.9575,99.995,2.9975,0.5775,59.5275
44.975,83.35,28.05333333333333,90.61333333333334,2.7725,0.5,58.0025
40.725,75.425,26.885,86.8425,1.9475,0.5,55.7125
35.75,66.15,27.34,88.305,2.3725,0.48,26.31
43.65,80.9,28.656666666666663,92.55,2.165,0.475,27.37
62.8,116.36666666666667,29.906666666666663,96.59666666666668,1.96,0.51,28.3
122.5,226.825,32.365,104.535,3.275,0.7075,25.4525
275.29999999999995,509.75,35.333333333333336,114.11333333333334,3.585,1.11,28.38
336.8,623.65,36.525,117.975,4.0375,1.735,25.8425
396.2,732.9,37.20666666666667,120.18,4.593333333333333,2.08,27.5
285.725,529.025,35.76666666666667,115.52,3.045,2.125,8.3675
261.02500000000003,483.375,34.3625,110.9825,3.3175,2.1575,9.0125
245.3,454.25,32.230000000000004,104.11,3.395,2.0525,9.58
180.475,334.25,31.10666666666667,100.47333333333334,3.2075,1.84,8.7625
137.9,255.3,31.2625,100.985,3.22,1.6375,8.3825
132.25,244.95,31.1225,100.5175,3.3125,1.51,8.6275
136.35000000000002,252.55,32.68333333333333,105.57666666666668,3.4875,1.4449999999999998,8.0025
185.35,343.275,33.6525,108.695,3.2225,1.48,8.16
215.725,399.475,34.775,112.325,2.54,1.48,39.435
159.3,295.02500000000003,37.01,119.53333333333336,2.79,1.3925,32.515
124.95,231.425,40.5025,130.8225,2.6325,1.2575,39.8525
89.425,165.65,43.5175,140.555,2.6175,1.09,37.86
82.55,152.85,42.18,136.24666666666667,2.27,0.9275,55.9325
66.925,123.975,38.6725,124.905,2.115,0.8175,60.595
56.1,103.925,34.792500000000004,112.3725,2.06,0.7025,57.535
49.95,92.525,32.89,106.24333333333334,2.2,0.62,57.6575
50.975,94.375,31.3275,101.1875,2.195,0.535,59.67
51.35,95.05,29.9,96.5725,1.8925,0.4775,28.2525
